Torque (Nm),Pressure (PSI),Speed (RPM),Efficiency,Wear Factor
67.95542149013333,4580.4249029203675,107.84880346641239,0.5043608045145931,1.0
68.62528132298237,3636.9781482034878,61.00675846156639,0.6863515571294787,0.6909947005613915
62.33589392465844,2379.147714618146,171.90950741473785,1.0,0.0
42.18455076693483,4574.594596361923,136.944585535492,0.6069265883969636,0.9436062828422652
33.90688456025536,2166.0677126047694,85.36422692953596,1.0,0.0
57.36932106048627,3250.8461733688114,184.2021761499002,0.876137554721375,0.2728095078941311
47.606099749584054,1398.9238893755296,56.788747080582716,1.0,0.0
34.881529393791155,4687.822520531001,80.27294122966444,0.5112507898317113,1.0
49.80707640445081,1563.0818310848533,162.80703917087914,1.0,0.0
31.375540844608736,1899.587222921629,156.4066895464834,1.0,0.0
66.37281608315129,3232.53663251286,93.3907540586717,0.7897645126659151,0.44372463791945577
40.35119926400068,4056.3720008519263,59.30373130291747,0.6922375924696216,0.7211620151459496
56.50089137415928,3477.4052237451956,178.71171083374156,0.8395100415093681,0.3687204393557834
42.46844304357644,1928.5356512006247,97.05464571048539,1.0,0.0
50.80272084711243,1003.7721701099613,79.35701223923978,1.0,0.0
51.86841117373119,4028.602321229757,127.40927335414656,0.7755954240167366,0.5516693840895022
37.39417822102108,4940.829303644375,186.5340798923671,0.48577592148133586,1.0
68.78338511058234,4239.6524812243615,56.5319866765063,0.5642356526493042,0.9954939428238276
61.00531293444458,2840.8264726264615,164.87061320463317,0.9217815761302619,0.1405194950021224
67.57995766256757,4615.069045596427,135.87098419080633,0.501186614255039,1.0
65.79309401710594,2639.3906924734,113.81736748277254,0.9141909213342605,0.13555722657881894
53.915999152443405,3099.73633697387,161.612066615759,0.9408927410807919,0.12818815153580312
66.87496940092467,2908.519069582733,194.87366366624485,0.8495464920742066,0.29175892280986
33.53970008207678,2790.4954906620997,84.38093167440366,0.8772979026883478,0.22445374368951432
37.83931449676581,4100.763077175623,71.54710476081794,0.6582405295325334,0.7935952486524954
31.80909155642152,3107.075629077968,186.93226178340456,0.7966757897486216,0.4173559834105537
43.013213230530575,2266.868488100864,150.34296161859555,1.0,0.0
45.54709158757928,2032.6326706339132,115.6979032342949,1.0,0.0
40.853961270955836,1150.9892678697336,135.98893553964245,1.0,0.0
63.14950036607718,3332.780647532184,161.8420857764366,0.8019488668327914,0.42938033108763557
44.27013306774357,1919.8456616041367,165.95478480585757,1.0,0.0
41.23738038749523,1592.5356880655322,187.98412712284468,1.0,0.0
51.707843326329936,3615.319855310711,114.0264183343434,0.8598575956745584,0.34181679418195415
35.636968998990504,3724.8370312861953,94.01163650290925,0.711402283732666,0.6496791356632876
62.08787923016159,4008.619569030664,145.9496400184763,0.6773972938922512,0.7460673691185639
32.98202574719083,3014.307585354366,112.35918489192954,0.8269587404010351,0.3475132777333663
69.47547746402068,4576.218420815547,139.1897680923467,0.4900015411966838,1.0
60.889790771866295,4745.371013592911,112.99786976839252,0.5420278895627547,1.0
37.948627261366894,4229.483759169958,72.94936800172617,0.6335895207796773,0.855769334357641
30.220884684944096,3542.373928032749,120.41401274884376,0.6937340612428912,0.6667692703174926
62.618457138193364,2214.8838143647545,153.63767329115493,1.0,0.0
58.274293753904686,4931.779686480884,169.8925711501475,0.5309011251647762,1.0
59.160286721639494,2096.544668767753,123.99894151948203,1.0,0.0
60.85081386743783,1810.6276879617244,74.78568353156014,1.0,0.0
32.96178606936361,2768.6164551463307,112.20315644741473,0.87589456966437,0.22507250618589314
44.33862914177091,1227.3622828495538,167.94408932625475,1.0,0.0
34.63476238100519,4913.9778586871635,111.92889059256092,0.4635520520726192,1.0
64.52413703502374,3353.7342256656993,154.47961904063334,0.7840117845166227,0.46734985353332453
54.93192507310232,3227.808366656701,126.08205225171346,0.9051190759376366,0.21254268479039684
43.23592099410597,3623.1851195988797,86.1834687664095,0.8077221860212838,0.44687413991732056
32.54233401144094,2988.0945911088265,169.42257620346115,0.8278044218926441,0.3432006153255944
42.43929286862649,1128.2540683781663,62.632018110603056,1.0,0.0
43.007332881069885,3449.245155361587,128.73354241327257,0.8402242977383815,0.3644759200593958
59.18424713352256,3864.6955078257224,81.33365513651074,0.7352184270996299,0.6160326965833125
55.502298854208526,2666.9962424962123,60.05984428120635,1.0,0.0
65.48850970305307,4029.182288284772,125.44009056248733,0.6392784453125149,0.8243613382034474
48.88859700647797,1908.0051973536824,124.93432339023853,1.0,0.0
34.78376983753207,1885.1063642647362,156.03513525135813,1.0,0.0
58.5297914889198,1645.6679507502959,161.71260395778575,1.0,0.0
60.4314019446759,2487.9790391566476,159.1687233039345,0.9980901727219115,0.0
52.45108790277985,4388.048141556334,111.43380993751325,0.6978794926609349,0.7430458288337638
60.83868719818244,4311.648248596257,144.7534680839844,0.6292834782989243,0.8725978682617773
49.75182385457563,2531.296831854015,136.54178639659403,1.0,0.0
50.90931317527976,3356.4749439209463,113.23426341753793,0.919611879463013,0.19642373546606842
47.101640734341984,3883.2652658996626,139.58190412789898,0.7943633541634874,0.4995998182629916
31.016765069763807,1964.8270985120919,192.08718150593938,1.0,0.0
34.315657079732176,1672.5643435789884,78.9340615522066,1.0,0.0
31.25716742746937,4888.383972849244,185.86581436782896,0.43489487970484486,1.0
55.45641645055122,3470.229252838474,58.018327097479755,0.851389984926793,0.3442429554302614
42.57423924305307,4925.662887334655,96.2583819352491,0.5406098149635996,1.0
50.34282764658811,2351.0239485289167,93.22178729172924,1.0,0.0
66.30265895704372,3812.126799896526,143.95476618213587,0.6745480504502577,0.7321165790891373
39.971689165955,1890.414546164951,69.68374276659355,1.0,0.0
46.41531692142519,2044.8006850956517,182.35214177596305,1.0,0.0
60.22204554172195,3047.608485078496,174.2827112697562,0.8882578475670814,0.22824515337368692
39.1519266196649,2278.472502032285,147.80987295279166,1.0,0.0
33.07919639315172,1670.486255362338,118.76207476882966,1.0,0.0
41.59005811655072,2051.522807957304,189.94340632131176,1.0,0.0
36.44885149016018,1142.9935778634585,174.6119832080834,1.0,0.0
67.18790609370292,3817.6944859099463,124.89727221218673,0.6645820418809816,0.7526053648290316
62.32481518257668,2968.4666283434462,155.2810031681467,0.883058522505544,0.2307296178232567
55.33615026041694,1376.9722656181025,135.03949282695268,1.0,0.0
64.85842360750871,1686.775972513965,138.1913357582397,1.0,0.0
62.14688307596458,1410.138152450576,99.6464104156207,1.0,0.0
37.46280235544143,3450.371233103506,119.31269069373451,0.7845537769337132,0.47592956944292425
65.70235993959912,1376.8414544499751,61.71821461846163,1.0,0.0
51.57368967662603,4017.1293321408643,103.60230374968887,0.7808372368055668,0.5400384596029528
62.2976062065625,1082.0436772815647,154.3742773043228,1.0,0.0
65.84365199693973,1997.5031519835684,192.98240457592794,1.0,0.0
42.72013899887455,4562.666703567629,194.45961691445305,0.6146680492752197,0.9269305718063235
34.40207698110707,3874.125272488984,133.35843036873376,0.6691957153132739,0.7490210966223507
39.117406501677664,1291.8733317027509,140.99333777143733,1.0,0.0
47.084311545050255,4284.50441794072,77.85817782514513,0.7139422318623586,0.7005659780693547
62.72059063689972,2972.140486160819,154.2962162140296,0.8783659963988389,0.2404820558184039
64.42922333025373,4387.132108675317,60.598818901157934,0.5782813449623992,0.9821505209427333
30.27808522124763,3402.9590978015735,92.70285286991668,0.7221890326521616,0.5959178444758342
50.42989210310263,3727.3321281314347,150.25450209281632,0.8502346533426868,0.37226390612777
46.696440125951156,4974.006241582832,96.5465197315234,0.5721631529429451,1.0
38.88431241882921,1929.3421836960727,57.477031117168146,1.0,0.0
34.79461469334731,3495.7822990455534,174.78056140264457,0.7487896871243624,0.5519988556558304
43.50460685614512,2841.2855602295936,96.54950107018445,0.9667889565155324,0.05055064299189446
67.71638815650077,1157.8078116907657,59.46578372880177,1.0,0.0
42.92811728083021,1057.88256601146,61.21822467542978,1.0,0.0
50.75162486973464,1476.9143112714346,87.76381981831304,1.0,0.0
58.12075835580711,3596.3669621541926,76.70239208322894,0.7995190240110903,0.46059864819323854
44.54518409517176,3268.652351653569,166.1450176670226,0.8917213706210039,0.24342249392334925
68.87128330883843,3213.7182446549095,98.25260700005516,0.7685435179806338,0.48428478850422335
68.49789179768445,1127.4270501130404,170.70436775597489,1.0,0.0
40.07129183301457,2877.211985440028,76.07689967347292,0.9252705212421402,0.1371801560597226
49.88994023569542,4698.491271370114,123.93187693161256,0.6592011480829314,0.8514468309711487
42.03513239267079,2590.3674772425866,153.20557003296932,1.0,0.0
41.393619775098706,3499.689879153825,147.79862807987823,0.813998221920222,0.42197254407493845
31.47547789418131,4119.274702492574,140.16941148954032,0.5908998384432983,0.9301277933626607
54.382573359195874,4135.70111656755,188.72324028967546,0.7290340430945312,0.6555020254676927
50.10716092915446,3077.1203295810856,84.27877215601166,0.9835043247922383,0.040703383373631996
32.05915004999957,4431.8077816093455,124.05788066931581,0.5342299441781266,1.0
41.14585856946446,2565.512373454988,182.5988825108613,0.998356111003647,0.0
66.33063543866615,4554.772859139193,61.68406483927356,0.5257390737854998,1.0
39.5824756266789,1960.9086655821811,58.38324023796129,1.0,0.0
35.795794883648924,2120.865627962284,84.99534313374372,1.0,0.0
49.57811041110252,1212.4824967960044,144.95318293070278,1.0,0.0
69.42601816442402,4182.3273461691315,88.98194396747104,0.5692743491219334,0.9796840363730461
39.68221086046002,2668.220944930822,78.53598257131985,0.9631779196184358,0.04046625525621067
56.885421896235144,1916.4664556455962,118.82034730374382,1.0,0.0
60.4647846131487,1927.1611104663186,142.03971031541172,1.0,0.0
39.50550175969599,4605.599764916933,87.28365605251106,0.5739350646135732,1.0
59.12865394447438,4335.666401844148,95.1036780085613,0.6415801801864266,0.8504062798115616
44.71132530877013,3214.1235414287335,142.03389572172708,0.9042885448019546,0.21283526453896418
55.29223322374318,3464.4432016628843,191.8607632984179,0.8541890274299913,0.3380662653063058
55.34118843043579,2897.302282201164,151.21125911571323,0.9671276592554092,0.05547490970929783
51.43098736299034,2566.6661715152354,167.435621537684,1.0,0.0
33.61159080217633,4661.907524873326,105.02151421332032,0.503734403047098,1.0
63.41209982356952,1502.4508140812084,90.83815390766992,1.0,0.0
42.83120259886943,2673.787158864912,118.14016148039337,0.993554594215712,0.0
37.46074041599417,2378.2476319515013,171.06992430675103,0.9989578777696414,0.0
31.631005662190557,2992.6028810045937,118.44494626858338,0.8177894804209869,0.36368132725848573
53.63571772752967,2830.5274981807,177.00881131847916,0.9975373230885632,0.0
57.1025744736913,3075.5581266043255,198.31579710426905,0.9138626299422219,0.17983055277598872
30.663513157114245,1559.6759089079765,60.80399985955045,1.0,0.0
50.48372233197124,3052.566006053108,56.81152341255555,0.984649575469666,0.0359574496659788
39.059831007917516,1969.6752555488433,72.43845543700428,1.0,0.0
55.806911616377995,1737.3253959527651,107.65545136015193,1.0,0.0
36.974657160199655,1259.336875144765,69.65633137181486,1.0,0.0
57.63750952409864,4050.6102350245637,180.5996716428134,0.7135028577541008,0.6780553079942547
45.469413852021496,2709.76768342624,53.47193765405957,1.0,0.0
67.46919954946938,3506.5747332470332,97.36890745037337,0.7239930578558995,0.6026713576129042
35.500837765839734,3910.3733732189735,77.7041944241308,0.6729337030146026,0.745169931292692
43.64265404201034,3717.266661254214,189.73089952362986,0.7929732081692606,0.4857802497869001
34.538940849623565,2882.002876358729,150.4221507335042,0.8689888332244899,0.25022262118689315
66.98774473114251,2551.594115806919,186.80453846770618,0.919803729527191,0.11555195252630976
65.09357413523924,2503.8396385626547,195.849306546559,0.9482963309350767,0.05379130198611212
40.31766510860622,3560.1951877202255,124.56473655160538,0.7911376135420172,0.4737442916879883
56.39936184136716,2979.1774197674936,85.14786620720395,0.9401708976328297,0.11757594671108998
62.688888008048636,4396.528991954043,79.0593179294884,0.5938053215287051,0.9520422561379942
52.2080324639785,4498.8079373068485,83.43782925287607,0.6781580878988454,0.7935646179329943
51.18602313424026,1682.241512026074,156.28899614330044,1.0,0.0
39.67409163601807,1544.9346061829026,56.06685921845011,1.0,0.0
33.72411071223597,3521.603704143998,57.70416095490723,0.73292036629356,0.5863196378272797
65.88863031813307,2204.9029922491177,141.2214413574725,1.0,0.0
66.01672228653322,1074.2828750603953,146.308572010611,1.0,0.0
55.32405829093072,4554.57067745182,149.789438648369,0.6358452816003287,0.8837665045445247
43.56119164194803,1907.6030689752329,105.78207568828869,1.0,0.0
43.968382984506434,4717.122606743236,170.891733307123,0.5962593084964171,0.9791936436814895
59.038227154809576,3869.7378035130146,130.04368815899264,0.7356701677493014,0.6156334448526988
65.88441039810309,4050.613959645937,65.81984450141292,0.6310331040897817,0.8429951877850301
65.48345697060469,1805.8459831726418,169.56489606010177,1.0,0.0
61.19502183430495,1936.7777024672516,192.96016794056874,1.0,0.0
55.68126584617151,3085.071015296263,59.0054469503538,0.9261731384790323,0.15616082457156172
33.365598599801956,1688.3994105994486,108.70270080508699,1.0,0.0
36.46514856378455,2221.726770732129,123.12740672521214,1.0,0.0
65.94216754108317,2285.849911791218,71.97061401174754,0.9834083422309248,0.0
54.2571623863836,1638.5197330110564,180.15634216743157,1.0,0.0
30.367882064665185,1820.731333580643,92.62244673350659,1.0,0.0
34.05886171464128,4154.207368033027,167.451280990724,0.6097471435398074,0.8959264497236878
56.54007076432223,1668.7834181890735,150.6491723042474,1.0,0.0
30.20246335384875,1113.82956737569,139.70687337005353,1.0,0.0
36.432322056699945,3517.4197705157535,78.82142730448317,0.7608392664638488,0.5300634441238778
51.949351574663446,4903.9324775698005,83.10552808263586,0.5997199887394055,0.9909532702781692
57.67580790770773,2324.8552584924855,57.102260711985394,1.0,0.0
56.07845038010402,1474.622812785009,86.10686446733996,1.0,0.0
38.970772378422396,3281.5493014701233,101.81654141907711,0.8333978634901993,0.36135920316661374
58.48716885390144,4625.416844382585,174.9717955793638,0.5900449425844687,0.9824517992693211
39.489963499872005,4136.247119313915,104.95890000722079,0.6676502111359369,0.7783242896595176
43.01598792637071,3490.063473650864,163.19326741484096,0.8321471845335343,0.38471197829801784
59.85965620472096,2260.225986430398,115.91634219432314,1.0,0.0
55.98531596188859,3167.5206931048797,167.73024679908326,0.9066427017601382,0.2034666657902116
63.96893641976712,1364.9793652170215,196.44074006555599,1.0,0.0
56.30451569201374,3715.78169712268,85.97623370863701,0.7937985036553267,0.48398116240161465
52.73234413341886,3900.3840755906035,179.35124179458143,0.7925997435476907,0.5048389204636791
33.7469907131237,4860.126491639676,143.2736129458662,0.46544460880330185,1.0
44.70863212237734,2041.5894349802866,172.59413923829823,1.0,0.0
40.60809470726902,1073.8256761720907,147.73788534017078,1.0,0.0
39.75958573516334,3182.4338577086023,113.59242609112252,0.861109085809913,0.29602521415103433
68.92042219009782,3827.1620175872577,84.21124091626855,0.6453633745815702,0.7919894525955853
45.723908986670416,4161.629903531952,60.50528379967476,0.7249131091603138,0.6663367720325676
65.68186220708454,1774.9557320992424,130.32775466910755,1.0,0.0
55.245545039890516,2047.0114761480947,198.54891417902985,1.0,0.0
61.79245214166593,3050.3637010691855,160.70627075213093,0.8720027383695036,0.2610308933679114
50.10548372420769,2322.4032398800073,99.10183120985249,1.0,0.0
53.07615538505436,4442.04594634978,174.0807200130103,0.6808292568795004,0.7825460808759773
49.70070775275455,2895.0406149548808,165.34760002646098,1.0,0.0
37.80971951192178,4198.314576408012,92.24536900301851,0.6384342798376154,0.8429628979655703
58.89808461046022,3322.479041929415,52.146123469135205,0.8465233455095149,0.33920121317391183
41.23089449763423,4092.360566468448,67.72439578009244,0.6938368316826528,0.7215623932815394
30.972638657258152,2330.6919461212956,181.59592854680864,0.9435879973483223,0.045893199915484795
55.81889183628671,4325.666487721244,175.48445529573075,0.676677784092884,0.7792110805863564
37.084427176281956,2098.2892622040863,94.28135013175437,1.0,0.0
67.61834337411656,3184.3952320131634,92.77931394266307,0.7869375198562016,0.444564483488913
68.1571430801035,1856.028452695497,168.92974806537066,1.0,0.0
66.59457560881793,2902.1060865047734,190.6606204843133,0.8536330266108659,0.2829445554287454
44.806348010217775,2272.7008380348125,166.87058851964,1.0,0.0
30.618264661154697,2066.813722548857,140.83680155461423,0.9928199021017755,0.0
67.13274250350901,4867.94007211215,86.40070254977067,0.4550845605424798,1.0
47.12736593269257,1640.2964219469225,128.8621871142891,1.0,0.0
68.66619276174679,4149.303349829581,85.0267787889897,0.5834774024166159,0.9479755301497261
68.54479908357011,4936.65983793286,171.20171301451603,0.42722004157772697,1.0
64.12037821869441,1079.6059349603113,108.04416192766058,1.0,0.0
41.77795568278343,3796.10965616838,175.05458254910394,0.7585576255941583,0.5624957144285213
45.40390914407701,2011.6472222251484,107.2413826974088,1.0,0.0
64.04546686067428,1161.9512973132178,173.62241077998368,1.0,0.0
42.676880206251106,2611.5583158265235,99.99767227478628,1.0,0.0
36.7797098674437,4740.8712406835,116.01990569265048,0.5196228505377369,1.0
52.27205049833401,1047.0603774679907,142.32326290139864,1.0,0.0
67.44619096643123,3351.542767719127,60.5431421044878,0.7552295367918622,0.5246952031881881
57.84119186699892,3005.5859143812972,192.23105927231967,0.9204708984537514,0.159616794530627
52.8024468035746,4493.53665748419,136.04086791857048,0.673268200467416,0.8028172648135871
33.887059750830744,1336.0068580825027,126.17300220362034,1.0,0.0
54.60028906796679,3726.1041195466014,175.90909566798683,0.8087762854110118,0.45505784113263653
69.60215400417053,3720.4387937331094,179.86440948452415,0.6598907012116728,0.7522624769499653
35.603360609460964,3676.320067449133,128.3390606793524,0.720769592604783,0.6260928215353474
50.73318609454947,4769.3379797401485,189.0893488690456,0.6388005431064756,0.8993327117610636
65.09492287711822,4292.350116027522,59.710664911472094,0.5905807480233134,0.9480735155561254
59.63074471016817,1167.8909049740241,66.98386883768264,1.0,0.0
57.88062963981072,2884.331402818053,139.51823450216602,0.9443274230382822,0.09977829420524092
58.09936335948437,2591.812224805334,103.10987926903755,1.0,0.0
44.37964604879021,2240.5888843632083,119.63377492837982,1.0,0.0
41.74367377057973,2805.346900616389,99.21188268457499,0.9563673575825196,0.0677999748965999
62.374446219140545,2536.7767397039097,110.70879671674035,0.9689001898678127,0.01587729423476575
62.404535787167234,2729.335599514661,173.39695207194492,0.9300875222253955,0.11275851550067528
64.68289274320415,4917.04746243457,139.0214299781457,0.4697615800810445,1.0
66.52962210225886,1354.531898998323,199.60168239252474,1.0,0.0
50.453695954437514,4688.923479354919,168.03187967314443,0.6576783445846409,0.8535356587662101
50.060651787487984,2920.9468538841065,91.04993811527399,1.0,0.0
61.931807158671006,3494.9689819981645,89.65176765900443,0.781688132013657,0.4861206341725024
55.99855723111061,4320.7318664707755,100.38474051755107,0.6758680543947388,0.7803370778576
58.07867509030814,2441.8521165970224,176.4889220971614,1.0,0.0
61.83170677744404,2721.6876323518673,54.09314759758484,0.9373454057551862,0.09747795172481441
65.60021367270265,2638.0739211148557,84.52719183068865,0.9163830790500024,0.13104123401148085
43.51980627406143,2498.9240901430394,185.73776305164003,1.0,0.0
45.02331810559776,4702.11728658758,145.9844654124878,0.6098097237384617,0.9505922811818347
33.75927759363476,4315.719564772048,84.02706432515846,0.574448862981938,0.9826742305133289
53.13120563984696,1435.9999594519045,82.87174523488704,1.0,0.0
31.437690951869683,1432.4934099083841,179.39271526391457,1.0,0.0
48.623920725298404,2711.4780594119648,184.06362624155696,1.0,0.0
51.70578538830306,1394.6295069312362,88.4196636443173,1.0,0.0
41.461650085131375,3476.3723810844785,113.07655371147985,0.8193420246344181,0.4089531888396118
53.63333042276043,1574.7664290469356,175.1893607942476,1.0,0.0
31.220009997561977,3089.493055867204,165.65111579148282,0.794301488802179,0.4203463279823625
31.493927549968575,1028.879788014871,172.08741598491267,1.0,0.0
62.904022426386334,2266.3853936505866,127.75972861819531,1.0,0.0
44.40762565645052,3708.7628946906216,186.73235724577597,0.8023236776263809,0.4662289342163004
35.082420506075394,2936.155760911394,98.89273159316528,0.8635930528784752,0.26642947033418907
50.88973040219217,4913.077943995952,73.5008201521277,0.6084871071788878,0.9743335800418197
60.799742123944434,4496.4151842648425,156.30984988472972,0.5927195419075871,0.9642024346113099
38.63284109987373,2436.283116172605,130.90316240103445,0.9990717877642163,0.0
54.915619032760006,1181.9461658890984,178.18786532142215,1.0,0.0
33.41389859975072,4382.505200460075,62.17388736870724,0.5576379459054923,1.0
32.067268846744305,4644.937241258685,176.55386051571003,0.4916852402157059,1.0
51.25418526272592,4282.509573676147,93.99419798132334,0.7309562326375114,0.6663384920925919
51.62540486440426,1511.7997636790594,148.22835007522747,1.0,0.0
55.497196059928264,4991.660537649152,56.01931836173837,0.546695931870887,1.0
59.04365334890646,2034.3368862110954,141.43719444554011,1.0,0.0
69.03408317850139,3896.8196512334803,157.5907533781004,0.63029523796829,0.829091489186768
50.65201393204781,4632.139505342886,105.31253217584305,0.6670519596109448,0.8291100313123991
42.91825891764984,1942.7484573228378,82.31160578932104,1.0,0.0
61.80744779074814,4633.034218708264,130.64460149053176,0.5553186783508657,1.0
40.83329005048297,2237.926316779468,174.97862066534697,1.0,0.0
47.558856828225444,4905.652889536224,98.53210374449762,0.5944579903750096,1.0
33.13825525369064,2125.040081521898,87.87039462819193,1.0,0.0
31.0140297366183,4813.743299031341,91.84029629565316,0.44739163755991485,1.0
68.505936587117,1214.1786035706996,192.36982293749966,1.0,0.0
63.439204820488236,3837.088046679252,103.89153736468396,0.6981903424592673,0.6873281197493906
57.83896824374792,3128.4445353480146,50.54063598324308,0.8959214104929178,0.2210016325489657
46.35811777657079,2911.508308490923,167.25218119394296,0.9812795160675234,0.028591798714045588
36.931772802833834,1893.97725702336,154.89121930030853,1.0,0.0
36.25748170684344,3822.383159105968,69.28523969044534,0.6980981852472408,0.6860419454161151
40.00971592658381,1763.2379657852284,197.73563737023687,1.0,0.0
51.969066588244814,3211.367183939073,141.20934279576667,0.9380358973297372,0.14506492373443286
58.583836908002496,2012.9814521610033,125.11692364109022,1.0,0.0
56.40789506870925,4822.485519125425,107.33289014343366,0.5714239454878225,1.0
41.197355877837715,1114.5247753426113,184.8009133345457,1.0,0.0
68.19461122652777,1798.9131204449463,86.59452221278448,1.0,0.0
59.51587666783074,1969.2424255497908,92.86533503298529,1.0,0.0
52.17416210045603,2656.2713030712657,68.36162100298503,1.0,0.0
54.46882984937409,1930.9209674802141,163.867864337639,1.0,0.0
46.7840024971116,2965.3963610751407,139.332392060878,0.9747607527560879,0.04701813059533834
39.9092395800463,4489.862093034156,141.35992538817476,0.6011199771936317,0.9467462549161519
44.238907146050465,3848.2536856366833,82.77056465291955,0.772738334333168,0.5393486998973324
60.31384441857476,3319.847922140444,147.6752583690626,0.8328919713861636,0.36620084944171727
30.575739545190235,1356.0127119307185,164.81876708702958,1.0,0.0
34.64290562027665,3775.9684335571023,103.68327960885338,0.691235369491346,0.6951261043730181
31.84010568087011,1665.6571372437593,170.20207159425684,1.0,0.0
31.629152092758805,4145.469543846792,102.31858827980315,0.5871976121582297,0.9401517300682197
64.21842336044028,2000.2270340406128,163.72076922639314,1.0,0.0
58.146314375200944,2668.1949132836035,55.05951611865785,0.9848978735912699,0.0
48.96695316349301,2401.8808092717118,132.6746902210479,1.0,0.0
33.91336642604006,4435.255658699427,195.428984095983,0.5520825325205152,1.0
49.66463500467329,1506.1778348536325,197.1866901023586,1.0,0.0
48.93887083122263,3262.5795295391545,92.26288675126109,0.9368728024043954,0.15251234814512465
36.92807479640061,1568.246437772249,116.20986366205332,1.0,0.0
47.35406596951892,3819.1833445287466,59.44668619799496,0.8097039907894399,0.4625103528739949
45.94018937589494,4620.3125111779245,181.00119614068996,0.6353393915233645,0.8913524680710636
54.63400392208866,2738.430615469014,135.28582297103213,1.0,0.0
55.40374603470575,2952.369041059904,107.76510184107755,0.9554887314409618,0.08425944122406684
31.81216039088178,4709.691345931049,66.91558377337296,0.4761833347226079,1.0
44.98450458505885,3083.9655545974283,192.01509282453338,0.9330519349311028,0.14229268559753716
55.03439662856945,2950.3937521982434,129.53285717314907,0.9595772832746567,0.07588480867051078
50.12545034320351,3313.316410817217,92.43918936243558,0.9360822144045216,0.15916721227267863
64.25959364753288,3756.9189454518078,102.53226951972643,0.7060202744343096,0.6636513456765616
56.347745264757805,1427.5335003481255,90.60457713832216,1.0,0.0
36.51737708325719,4284.442110966064,140.27147132854708,0.608285348639359,0.9118735138178884
32.82274989601719,2742.020109813037,189.49453636707648,0.8798234769975646,0.2145550569861746
55.69677112825262,1289.3940395899422,178.50407049898467,1.0,0.0
31.060452421664873,4144.730676792853,119.05713131389662,0.5816583888580781,0.9511562899631292
53.43102325093853,2507.7998867450883,173.97490434515117,1.0,0.0
67.6092096569983,1401.4699803802157,113.46582219144948,1.0,0.0
53.01896711503516,3535.116158173002,87.8460711137957,0.862787097215048,0.3279374213872042
45.526797048260875,4520.525413734567,197.51226728996417,0.6511628877356952,0.8497267659020662
55.73152873769413,4551.014037655945,95.58313519562327,0.6324819050918697,0.8901375935818548
48.33011561966067,4830.653899235893,98.55863464803626,0.6171703763494281,0.9487246372247331
51.8246715726374,4470.821839066752,198.45393016797834,0.6875889164602758,0.7719043509861238
67.658592351061,1008.5636773819009,70.08912397484823,1.0,0.0
45.44410551203097,2520.9646656535606,164.08009820145426,1.0,0.0
68.44762255295657,4274.170319622012,190.371913772409,0.5606897105460318,1.0
66.21402567824255,2465.012023993897,126.7692491413128,0.9448573384187952,0.05678652556179947
